4.852726573393185694e-01 -1.735934132330528845e-01 3.726726726726726779e-01
4.852615404219060014e-01 -1.738835933030127567e-01 3.722722722722722755e-01
4.852511577048927438e-01 -1.741721701681661627e-01 3.718718718718718730e-01
4.852415140027076523e-01 -1.744591438285131857e-01 3.714714714714714705e-01
4.852326141297795270e-01 -1.747445142840538257e-01 3.710710710710710680e-01
4.852244629005373899e-01 -1.750282815347880550e-01 3.706706706706706655e-01
4.852170651294098747e-01 -1.753104455807158457e-01 3.702702702702702631e-01
4.852104256308260588e-01 -1.755910064218372812e-01 3.698698698698698606e-01
4.852045492192145204e-01 -1.758699640581522228e-01 3.694694694694694581e-01
4.851994407090043371e-01 -1.761473184896608646e-01 3.690690690690690556e-01
4.851951049146242534e-01 -1.764230697163629846e-01 3.686686686686687087e-01
4.851915466505031249e-01 -1.766972177382588050e-01 3.682682682682682507e-01
4.851887707310698072e-01 -1.769697625553481313e-01 3.678678678678679037e-01
4.851867819707531004e-01 -1.772407041676311024e-01 3.674674674674674457e-01
4.851855851839819711e-01 -1.775100425751076072e-01 3.670670670670670988e-01
4.851851851851851638e-01 -1.777777777777777568e-01 3.666666666666666408e-01
4.851855867887915896e-01 -1.780439097756414957e-01 3.662662662662662938e-01
4.851867948092300487e-01 -1.783084385686988238e-01 3.658658658658658358e-01
4.851888140609294520e-01 -1.785713641569497412e-01 3.654654654654654888e-01
4.851916493583184886e-01 -1.788326865403942478e-01 3.650650650650650308e-01
4.851953055158262362e-01 -1.790924057190323715e-01 3.646646646646646839e-01
4.851997873478813839e-01 -1.793505216928640289e-01 3.642642642642642259e-01
4.852050996689128426e-01 -1.796070344618893588e-01 3.638638638638638789e-01
4.852112472933494680e-01 -1.798619440261082225e-01 3.634634634634634209e-01
4.852182350356200047e-01 -1.801152503855206755e-01 3.630630630630630740e-01
4.852260677101534192e-01 -1.803669535401267177e-01 3.626626626626626715e-01
4.852347501313785116e-01 -1.806170534899264046e-01 3.622622622622622690e-01
4.852442871137241376e-01 -1.808655502349195976e-01 3.618618618618618665e-01
4.852546834716191526e-01 -1.811124437751064908e-01 3.614614614614614641e-01
4.852659440194923568e-01 -1.813577341104868623e-01 3.610610610610610616e-01
4.852780735717726612e-01 -1.816014212410608786e-01 3.606606606606606591e-01
4.852910769428889770e-01 -1.818435051668284841e-01 3.602602602602602566e-01
4.853049589472699377e-01 -1.820839858877897066e-01 3.598598598598598541e-01
4.853197243993445653e-01 -1.823228634039444906e-01 3.594594594594594517e-01
4.853353781135416600e-01 -1.825601377152928917e-01 3.590590590590590492e-01
4.853519249042900774e-01 -1.827958088218348265e-01 3.586586586586587022e-01
4.853693695860186730e-01 -1.830298767235704616e-01 3.582582582582582442e-01
4.853877169731563024e-01 -1.832623414204995749e-01 3.578578578578578973e-01
4.854069718801317102e-01 -1.834932029126223607e-01 3.574574574574574393e-01
4.854271391213739184e-01 -1.837224611999386525e-01 3.570570570570570923e-01
4.854482235113116717e-01 -1.839501162824486169e-01 3.566566566566566343e-01
4.854702298643737701e-01 -1.841761681601521428e-01 3.562562562562562873e-01
4.854931629949891247e-01 -1.844006168330492579e-01 3.558558558558558294e-01
4.855170277175866467e-01 -1.846234623011399623e-01 3.554554554554554824e-01
4.855418288465950805e-01 -1.848447045644242837e-01 3.550550550550550244e-01
4.855675711964432817e-01 -1.850643436229021943e-01 3.546546546546546774e-01
4.855942595815602170e-01 -1.852823794765736665e-01 3.542542542542542194e-01
4.856218988163745753e-01 -1.854988121254387834e-01 3.538538538538538725e-01
4.856504937153153234e-01 -1.857136415694974341e-01 3.534534534534534145e-01
4.856800490928112057e-01 -1.859268678087497295e-01 3.530530530530530675e-01
4.857105697632911889e-01 -1.861384908431955587e-01 3.526526526526526095e-01
4.857420605411839620e-01 -1.863485106728350327e-01 3.522522522522522626e-01
4.857745262409185472e-01 -1.865569272976680404e-01 3.518518518518518601e-01
4.858079716769236889e-01 -1.867637407176946929e-01 3.514514514514514576e-01
4.858424016636282983e-01 -1.869689509329148791e-01 3.510510510510510551e-01
4.858778210154611754e-01 -1.871725579433287656e-01 3.506506506506506526e-01
4.859142345468511759e-01 -1.873745617489361304e-01 3.502502502502502502e-01
4.859516470722270998e-01 -1.875749623497371399e-01 3.498498498498498477e-01
4.859900634060179136e-01 -1.877737597457317109e-01 3.494494494494494452e-01
4.860294883626523621e-01 -1.879709539369199267e-01 3.490490490490490427e-01
